age,qx,lx,dx,Lx,Tx,ex,sex,year
46.0,0.00436,88926.0,387.0,88733.0,2927271.0,32.92,M,1950
47.0,0.00452,88539.0,400.0,88339.0,2838538.0,32.06,M,1950
48.0,0.00476,88139.0,419.0,87929.0,2750200.0,31.2,M,1950
49.0,0.0051,87720.0,447.0,87496.0,2662270.0,30.35,M,1950
50.0,0.00545,87273.0,476.0,87035.0,2574774.0,29.5,M,1950
51.0,0.00597,86797.0,518.0,86538.0,2487740.0,28.66,M,1950
52.0,0.00604,86278.0,521.0,86018.0,2401202.0,27.83,M,1950
53.0,0.00645,85757.0,553.0,85481.0,2315184.0,27.0,M,1950
54.0,0.00691,85205.0,589.0,84910.0,2229703.0,26.17,M,1950
55.0,0.00743,84616.0,628.0,84302.0,2144793.0,25.35,M,1950
56.0,0.008,83987.0,672.0,83652.0,2060491.0,24.53,M,1950
57.0,0.00862,83316.0,718.0,82957.0,1976839.0,23.73,M,1950
58.0,0.00929,82598.0,767.0,82214.0,1893882.0,22.93,M,1950
59.0,0.01003,81830.0,821.0,81420.0,1811669.0,22.14,M,1950
60.0,0.01086,81009.0,879.0,80570.0,1730249.0,21.36,M,1950
61.0,0.01179,80130.0,944.0,79658.0,1649679.0,20.59,M,1950
62.0,0.01283,79186.0,1016.0,78678.0,1570021.0,19.83,M,1950
63.0,0.01398,78170.0,1093.0,77623.0,1491343.0,19.08,M,1950
64.0,0.01527,77077.0,1177.0,76489.0,1413720.0,18.34,M,1950
65.0,0.01669,75900.0,1267.0,75267.0,1337231.0,17.62,M,1950
66.0,0.01825,74633.0,1362.0,73952.0,1261965.0,16.91,M,1950
67.0,0.01989,73271.0,1457.0,72542.0,1188012.0,16.21,M,1950
68.0,0.0216,71814.0,1551.0,71038.0,1115470.0,15.53,M,1950
69.0,0.02341,70262.0,1645.0,69440.0,1044432.0,14.86,M,1950
70.0,0.02548,68617.0,1748.0,67743.0,974992.0,14.21,M,1950
71.0,0.02776,66869.0,1857.0,65941.0,907249.0,13.57,M,1950
72.0,0.03009,65013.0,1956.0,64034.0,841308.0,12.94,M,1950
73.0,0.03241,63056.0,2044.0,62034.0,777273.0,12.33,M,1950
74.0,0.03486,61013.0,2127.0,59949.0,715239.0,11.72,M,1950
75.0,0.03774,58885.0,2222.0,57774.0,655290.0,11.13,M,1950
76.0,0.04111,56663.0,2329.0,55499.0,597516.0,10.55,M,1950
77.0,0.04481,54334.0,2434.0,53117.0,542017.0,9.98,M,1950
78.0,0.04882,51899.0,2534.0,50633.0,488900.0,9.42,M,1950
79.0,0.05329,49366.0,2631.0,48050.0,438268.0,8.88,M,1950
80.0,0.05827,46735.0,2723.0,45374.0,390217.0,8.35,M,1950
81.0,0.06406,44012.0,2820.0,42602.0,344844.0,7.84,M,1950
82.0,0.071,41192.0,2925.0,39730.0,302241.0,7.34,M,1950
83.0,0.07931,38268.0,3035.0,36750.0,262511.0,6.86,M,1950
84.0,0.08889,35232.0,3132.0,33667.0,225761.0,6.41,M,1950
85.0,0.09945,32101.0,3192.0,30505.0,192095.0,5.98,M,1950
86.0,0.11076,28908.0,3202.0,27307.0,161590.0,5.59,M,1950
87.0,0.12265,25707.0,3153.0,24130.0,134283.0,5.22,M,1950
88.0,0.13506,22554.0,3046.0,21031.0,110152.0,4.88,M,1950
89.0,0.14803,19508.0,2888.0,18064.0,89122.0,4.57,M,1950
90.0,0.16165,16620.0,2687.0,15277.0,71058.0,4.28,M,1950
91.0,0.17601,13933.0,2452.0,12707.0,55781.0,4.0,M,1950
92.0,0.19122,11481.0,2195.0,10383.0,43074.0,3.75,M,1950
93.0,0.20737,9286.0,1926.0,8323.0,32691.0,3.52,M,1950
94.0,0.22454,7360.0,1653.0,6534.0,24368.0,3.31,M,1950
95.0,0.24142,5707.0,1378.0,5019.0,17834.0,3.12,M,1950
96.0,0.2577,4330.0,1116.0,3772.0,12816.0,2.96,M,1950
97.0,0.27308,3214.0,878.0,2775.0,9044.0,2.81,M,1950
98.0,0.28726,2336.0,671.0,2001.0,6269.0,2.68,M,1950
99.0,0.29993,1665.0,499.0,1415.0,4268.0,2.56,M,1950
100.0,0.31317,1166.0,365.0,983.0,2853.0,2.45,M,1950
101.0,0.32699,801.0,262.0,670.0,1870.0,2.34,M,1950
102.0,0.34144,539.0,184.0,447.0,1200.0,2.23,M,1950
103.0,0.35653,355.0,127.0,292.0,753.0,2.12,M,1950
104.0,0.37229,228.0,85.0,186.0,462.0,2.02,M,1950
105.0,0.38876,143.0,56.0,115.0,276.0,1.92,M,1950
106.0,0.40597,88.0,36.0,70.0,160.0,1.83,M,1950
107.0,0.42395,52.0,22.0,41.0,91.0,1.74,M,1950
108.0,0.44278,30.0,13.0,23.0,50.0,1.65,M,1950
109.0,0.46236,17.0,8.0,13.0,26.0,1.57,M,1950
110.0,0.48291,9.0,4.0,7.0,13.0,1.49,M,1950
111.0,0.50434,5.0,2.0,3.0,7.0,1.41,M,1950
112.0,0.52673,2.0,1.0,2.0,3.0,1.33,M,1950
113.0,0.55012,1.0,1.0,1.0,1.0,1.26,M,1950
114.0,0.57458,0.0,0.0,0.0,1.0,1.19,M,1950
115.0,0.60012,0.0,0.0,0.0,0.0,1.12,M,1950
116.0,0.62683,0.0,0.0,0.0,0.0,1.06,M,1950
117.0,0.65471,0.0,0.0,0.0,0.0,1.0,M,1950
118.0,0.68387,0.0,0.0,0.0,0.0,0.94,M,1950
119.0,0.71433,0.0,0.0,0.0,0.0,0.88,M,1950
1.0,0.00223,97449.0,217.0,97340.0,7747952.0,79.51,F,1950
2.0,0.00128,97231.0,124.0,97169.0,7650612.0,78.68,F,1950
3.0,0.00092,97107.0,90.0,97063.0,7553443.0,77.78,F,1950
4.0,0.00064,97018.0,62.0,96987.0,7456380.0,76.86,F,1950
5.0,0.00054,96956.0,52.0,96930.0,7359393.0,75.9,F,1950
6.0,0.00044,96904.0,43.0,96883.0,7262463.0,74.94,F,1950
7.0,0.00041,96861.0,39.0,96841.0,7165581.0,73.98,F,1950
8.0,0.00035,96822.0,34.0,96805.0,7068739.0,73.01,F,1950
9.0,0.00032,96788.0,31.0,96773.0,6971934.0,72.03,F,1950
10.0,0.0003,96757.0,29.0,96743.0,6875162.0,71.06,F,1950
11.0,0.00028,96728.0,27.0,96715.0,6778419.0,70.08,F,1950
12.0,0.00028,96701.0,27.0,96688.0,6681705.0,69.1,F,1950
13.0,0.00033,96674.0,32.0,96658.0,6585017.0,68.12,F,1950
14.0,0.00038,96642.0,37.0,96624.0,6488359.0,67.14,F,1950
15.0,0.00044,96605.0,42.0,96584.0,6391736.0,66.16,F,1950
16.0,0.00055,96563.0,53.0,96537.0,6295151.0,65.19,F,1950
17.0,0.0006,96510.0,58.0,96481.0,6198614.0,64.23,F,1950
18.0,0.00067,96452.0,64.0,96420.0,6102133.0,63.27,F,1950
19.0,0.00071,96388.0,68.0,96354.0,6005713.0,62.31,F,1950
20.0,0.00071,96320.0,68.0,96286.0,5909359.0,61.35,F,1950
21.0,0.00071,96252.0,68.0,96218.0,5813073.0,60.39,F,1950
22.0,0.00074,96183.0,71.0,96148.0,5716856.0,59.44,F,1950
23.0,0.00073,96112.0,70.0,96077.0,5620708.0,58.48,F,1950
24.0,0.0007,96042.0,68.0,96008.0,5524630.0,57.52,F,1950
25.0,0.00069,95975.0,67.0,95941.0,5428622.0,56.56,F,1950
26.0,0.00068,95908.0,65.0,95876.0,5332680.0,55.6,F,1950
27.0,0.00069,95843.0,66.0,95810.0,5236805.0,54.64,F,1950
28.0,0.00072,95777.0,68.0,95743.0,5140995.0,53.68,F,1950
29.0,0.00071,95709.0,68.0,95675.0,5045252.0,52.71,F,1950
30.0,0.00075,95641.0,71.0,95605.0,4949577.0,51.75,F,1950
31.0,0.00076,95569.0,73.0,95533.0,4853972.0,50.79,F,1950
32.0,0.00078,95497.0,74.0,95460.0,4758439.0,49.83,F,1950
33.0,0.00081,95422.0,77.0,95384.0,4662979.0,48.87,F,1950
34.0,0.00089,95346.0,84.0,95303.0,4567595.0,47.91,F,1950
35.0,0.00095,95261.0,90.0,95216.0,4472292.0,46.95,F,1950
36.0,0.00101,95171.0,96.0,95123.0,4377076.0,45.99,F,1950
37.0,0.00115,95075.0,110.0,95020.0,4281953.0,45.04,F,1950
38.0,0.00125,94965.0,118.0,94906.0,4186933.0,44.09,F,1950
39.0,0.00131,94847.0,124.0,94785.0,4092026.0,43.14,F,1950
40.0,0.00138,94723.0,130.0,94658.0,3997241.0,42.2,F,1950
41.0,0.00148,94593.0,140.0,94523.0,3902583.0,41.26,F,1950
42.0,0.00166,94453.0,156.0,94375.0,3808060.0,40.32,F,1950
43.0,0.00183,94297.0,172.0,94211.0,3713685.0,39.38,F,1950
44.0,0.002,94125.0,188.0,94030.0,3619474.0,38.45,F,1950
45.0,0.00217,93936.0,204.0,93834.0,3525443.0,37.53,F,1950
46.0,0.00229,93732.0,214.0,93625.0,3431609.0,36.61,F,1950
47.0,0.00247,93518.0,231.0,93403.0,3337983.0,35.69,F,1950
48.0,0.00263,93287.0,246.0,93165.0,3244581.0,34.78,F,1950
49.0,0.0029,93042.0,270.0,92907.0,3151416.0,33.87,F,1950
50.0,0.00315,92772.0,292.0,92626.0,3058509.0,32.97,F,1950
51.0,0.0035,92480.0,324.0,92318.0,2965883.0,32.07,F,1950
52.0,0.00364,92156.0,336.0,91988.0,2873565.0,31.18,F,1950
53.0,0.00395,91821.0,363.0,91639.0,2781577.0,30.29,F,1950
54.0,0.0043,91458.0,393.0,91261.0,2689938.0,29.41,F,1950
55.0,0.0047,91064.0,428.0,90850.0,2598677.0,28.54,F,1950
56.0,0.00514,90636.0,466.0,90403.0,2507826.0,27.67,F,1950
57.0,0.00563,90170.0,507.0,89916.0,2417423.0,26.81,F,1950
58.0,0.00615,89663.0,551.0,89387.0,2327507.0,25.96,F,1950
59.0,0.00672,89111.0,598.0,88812.0,2238120.0,25.12,F,1950
60.0,0.00734,88513.0,650.0,88188.0,2149307.0,24.28,F,1950
61.0,0.00804,87863.0,706.0,87510.0,2061119.0,23.46,F,1950
62.0,0.0088,87156.0,767.0,86773.0,1973610.0,22.64,F,1950
63.0,0.00964,86389.0,832.0,85973.0,1886837.0,21.84,F,1950
64.0,0.01055,85557.0,902.0,85106.0,1800863.0,21.05,F,1950
65.0,0.01157,84655.0,979.0,84165.0,1715758.0,20.27,F,1950
66.0,0.01268,83676.0,1061.0,83145.0,1631592.0,19.5,F,1950
67.0,0.01384,82615.0,1144.0,82043.0,1548447.0,18.74,F,1950
68.0,0.01505,81471.0,1226.0,80858.0,1466404.0,18.0,F,1950
69.0,0.01633,80245.0,1310.0,79590.0,1385546.0,17.27,F,1950
70.0,0.01779,78935.0,1404.0,78233.0,1305956.0,16.54,F,1950
71.0,0.01941,77531.0,1505.0,76778.0,1227723.0,15.84,F,1950
72.0,0.02109,76026.0,1603.0,75224.0,1150945.0,15.14,F,1950
73.0,0.0228,74422.0,1697.0,73574.0,1075721.0,14.45,F,1950
74.0,0.02462,72726.0,1790.0,71830.0,1002147.0,13.78,F,1950
75.0,0.02678,70935.0,1900.0,69985.0,930317.0,13.12,F,1950
76.0,0.02931,69035.0,2023.0,68024.0,860331.0,12.46,F,1950
77.0,0.03202,67012.0,2146.0,65939.0,792308.0,11.82,F,1950
78.0,0.03489,64867.0,2263.0,63735.0,726368.0,11.2,F,1950
79.0,0.03804,62604.0,2382.0,61413.0,662633.0,10.58,F,1950
80.0,0.04168,60222.0,2510.0,58967.0,601220.0,9.98,F,1950
81.0,0.04599,57712.0,2654.0,56385.0,542253.0,9.4,F,1950
82.0,0.05111,55058.0,2814.0,53651.0,485868.0,8.82,F,1950
83.0,0.05718,52244.0,2987.0,50750.0,432217.0,8.27,F,1950
84.0,0.06423,49257.0,3164.0,47675.0,381466.0,7.74,F,1950
85.0,0.07221,46093.0,3328.0,44429.0,333792.0,7.24,F,1950
86.0,0.08104,42765.0,3466.0,41032.0,289363.0,6.77,F,1950
87.0,0.09066,39299.0,3563.0,37518.0,248331.0,6.32,F,1950
88.0,0.10106,35736.0,3611.0,33931.0,210813.0,5.9,F,1950
89.0,0.11226,32125.0,3606.0,30322.0,176883.0,5.51,F,1950
90.0,0.12431,28518.0,3545.0,26746.0,146561.0,5.14,F,1950
91.0,0.13727,24973.0,3428.0,23259.0,119815.0,4.8,F,1950
92.0,0.15119,21545.0,3257.0,19917.0,96556.0,4.48,F,1950
93.0,0.16613,18288.0,3038.0,16769.0,76639.0,4.19,F,1950
94.0,0.18213,15250.0,2777.0,13861.0,59870.0,3.93,F,1950
95.0,0.19814,12472.0,2471.0,11237.0,46009.0,3.69,F,1950
96.0,0.21388,10001.0,2139.0,8932.0,34773.0,3.48,F,1950
97.0,0.22906,7862.0,1801.0,6962.0,25841.0,3.29,F,1950
98.0,0.24335,6061.0,1475.0,5324.0,18879.0,3.11,F,1950
99.0,0.25646,4586.0,1176.0,3998.0,13556.0,2.96,F,1950
100.0,0.27029,3410.0,922.0,2949.0,9558.0,2.8,F,1950
101.0,0.28486,2488.0,709.0,2134.0,6608.0,2.66,F,1950
102.0,0.30023,1780.0,534.0,1512.0,4475.0,2.51,F,1950
103.0,0.31643,1245.0,394.0,1048.0,2962.0,2.38,F,1950
104.0,0.33352,851.0,284.0,709.0,1914.0,2.25,F,1950
105.0,0.35153,567.0,199.0,468.0,1205.0,2.12,F,1950
106.0,0.37053,368.0,136.0,300.0,737.0,2.0,F,1950
107.0,0.39058,232.0,90.0,186.0,437.0,1.89,F,1950
108.0,0.4117,141.0,58.0,112.0,251.0,1.78,F,1950
109.0,0.43398,83.0,36.0,65.0,139.0,1.67,F,1950
110.0,0.45748,47.0,21.0,36.0,74.0,1.57,F,1950
111.0,0.48227,25.0,12.0,19.0,38.0,1.47,F,1950
112.0,0.50841,13.0,7.0,10.0,18.0,1.38,F,1950
113.0,0.53598,6.0,3.0,5.0,8.0,1.29,F,1950
114.0,0.56505,3.0,2.0,2.0,4.0,1.21,F,1950
115.0,0.59572,1.0,1.0,1.0,1.0,1.13,F,1950
116.0,0.62683,1.0,0.0,0.0,1.0,1.06,F,1950
117.0,0.65471,0.0,0.0,0.0,0.0,1.0,F,1950
118.0,0.68387,0.0,0.0,0.0,0.0,0.94,F,1950
119.0,0.71433,0.0,0.0,0.0,0.0,0.88,F,1950
1.0,0.00174,97063.0,169.0,96978.0,7290787.0,75.11,M,1960
2.0,0.00105,96894.0,102.0,96843.0,7193809.0,74.24,M,1960
3.0,0.00082,96792.0,80.0,96752.0,7096966.0,73.32,M,1960
4.0,0.00071,96713.0,69.0,96678.0,7000213.0,72.38,M,1960
5.0,0.00062,96644.0,59.0,96614.0,6903535.0,71.43,M,1960
6.0,0.00056,96584.0,54.0,96557.0,6806921.0,70.48,M,1960
7.0,0.0005,96530.0,48.0,96506.0,6710364.0,69.52,M,1960
8.0,0.00048,96482.0,46.0,96459.0,6613858.0,68.55,M,1960
9.0,0.00041,96436.0,40.0,96416.0,6517399.0,67.58,M,1960
10.0,0.00035,96396.0,34.0,96379.0,6420983.0,66.61,M,1960
11.0,0.00032,96362.0,31.0,96346.0,6324604.0,65.63,M,1960
12.0,0.00041,96331.0,39.0,96311.0,6228258.0,64.65,M,1960
13.0,0.0006,96291.0,58.0,96263.0,6131947.0,63.68,M,1960
14.0,0.00082,96234.0,79.0,96194.0,6035684.0,62.72,M,1960
15.0,0.00103,96155.0,99.0,96105.0,5939490.0,61.77,M,1960
16.0,0.00121,96056.0,116.0,95997.0,5843385.0,60.83,M,1960
17.0,0.00148,95939.0,142.0,95868.0,5747388.0,59.91,M,1960
18.0,0.00163,95798.0,156.0,95719.0,5651519.0,58.99,M,1960
19.0,0.00176,95641.0,168.0,95557.0,5555800.0,58.09,M,1960
20.0,0.00189,95473.0,180.0,95383.0,5460242.0,57.19,M,1960
21.0,0.00183,95293.0,174.0,95206.0,5364859.0,56.3,M,1960
22.0,0.00177,95119.0,169.0,95035.0,5269653.0,55.4,M,1960
23.0,0.00167,94950.0,158.0,94871.0,5174619.0,54.5,M,1960
24.0,0.00168,94792.0,160.0,94712.0,5079747.0,53.59,M,1960
25.0,0.00166,94633.0,157.0,94554.0,4985035.0,52.68,M,1960
26.0,0.00174,94476.0,164.0,94394.0,4890481.0,51.76,M,1960
27.0,0.00174,94311.0,164.0,94229.0,4796087.0,50.85,M,1960
28.0,0.00183,94147.0,172.0,94061.0,4701858.0,49.94,M,1960
29.0,0.00197,93975.0,185.0,93883.0,4607796.0,49.03,M,1960
30.0,0.00204,93790.0,192.0,93694.0,4513914.0,48.13,M,1960
31.0,0.00211,93599.0,198.0,93500.0,4420219.0,47.23,M,1960
32.0,0.00221,93401.0,206.0,93298.0,4326719.0,46.32,M,1960
33.0,0.00241,93195.0,225.0,93082.0,4233421.0,45.43,M,1960
34.0,0.00253,92970.0,235.0,92852.0,4140339.0,44.53,M,1960
35.0,0.0026,92735.0,241.0,92614.0,4047487.0,43.65,M,1960
36.0,0.00238,92493.0,220.0,92383.0,3954873.0,42.76,M,1960
37.0,0.00218,92273.0,201.0,92173.0,3862489.0,41.86,M,1960
38.0,0.00225,92072.0,207.0,91969.0,3770316.0,40.95,M,1960
39.0,0.00239,91866.0,220.0,91756.0,3678347.0,40.04,M,1960
40.0,0.00258,91646.0,236.0,91528.0,3586592.0,39.14,M,1960
41.0,0.00279,91410.0,255.0,91282.0,3495064.0,38.24,M,1960
42.0,0.00296,91155.0,270.0,91020.0,3403782.0,37.34,M,1960
43.0,0.00321,90885.0,291.0,90739.0,3312762.0,36.45,M,1960
44.0,0.00347,90594.0,314.0,90437.0,3222023.0,35.57,M,1960
45.0,0.00375,90280.0,339.0,90110.0,3131586.0,34.69,M,1960
46.0,0.00404,89941.0,363.0,89759.0,3041476.0,33.82,M,1960
47.0,0.00428,89577.0,384.0,89385.0,2951717.0,32.95,M,1960
48.0,0.00447,89193.0,399.0,88994.0,2862332.0,32.09,M,1960
49.0,0.00462,88795.0,410.0,88590.0,2773338.0,31.23,M,1960
50.0,0.00478,88385.0,422.0,88174.0,2684748.0,30.38,M,1960
51.0,0.00498,87963.0,438.0,87743.0,2596574.0,29.52,M,1960
52.0,0.00526,87524.0,460.0,87294.0,2508831.0,28.66,M,1960
53.0,0.00561,87064.0,488.0,86820.0,2421536.0,27.81,M,1960
54.0,0.00604,86576.0,523.0,86315.0,2334716.0,26.97,M,1960
55.0,0.00653,86053.0,562.0,85772.0,2248401.0,26.13,M,1960
56.0,0.00708,85491.0,605.0,85188.0,2162629.0,25.3,M,1960
57.0,0.00767,84886.0,651.0,84560.0,2077441.0,24.47,M,1960
58.0,0.00831,84234.0,700.0,83885.0,1992881.0,23.66,M,1960
59.0,0.009,83535.0,752.0,83159.0,1908996.0,22.85,M,1960
60.0,0.00977,82783.0,809.0,82378.0,1825837.0,22.06,M,1960
61.0,0.01064,81974.0,872.0,81538.0,1743459.0,21.27,M,1960
62.0,0.01161,81102.0,942.0,80631.0,1661922.0,20.49,M,1960
63.0,0.01271,80160.0,1019.0,79651.0,1581290.0,19.73,M,1960
64.0,0.01393,79142.0,1102.0,78590.0,1501639.0,18.97,M,1960
65.0,0.01529,78039.0,1193.0,77443.0,1423049.0,18.24,M,1960
66.0,0.01676,76846.0,1288.0,76202.0,1345606.0,17.51,M,1960
67.0,0.0183,75558.0,1383.0,74867.0,1269404.0,16.8,M,1960
68.0,0.0199,74175.0,1476.0,73437.0,1194538.0,16.1,M,1960
69.0,0.02158,72699.0,1569.0,71915.0,1121101.0,15.42,M,1960
70.0,0.0235,71130.0,1671.0,70295.0,1049186.0,14.75,M,1960
71.0,0.02561,69459.0,1779.0,68570.0,978891.0,14.09,M,1960
72.0,0.02776,67680.0,1879.0,66741.0,910322.0,13.45,M,1960
73.0,0.0299,65802.0,1968.0,64818.0,843581.0,12.82,M,1960
74.0,0.03217,63834.0,2053.0,62807.0,778763.0,12.2,M,1960
75.0,0.03485,61781.0,2153.0,60704.0,715956.0,11.59,M,1960
76.0,0.038,59628.0,2266.0,58495.0,655252.0,10.99,M,1960
77.0,0.0414,57362.0,2375.0,56175.0,596757.0,10.4,M,1960
78.0,0.04504,54987.0,2477.0,53749.0,540582.0,9.83,M,1960
79.0,0.04908,52511.0,2577.0,51222.0,486833.0,9.27,M,1960
80.0,0.05358,49933.0,2675.0,48596.0,435611.0,8.72,M,1960
81.0,0.0589,47258.0,2783.0,45866.0,387015.0,8.19,M,1960
82.0,0.06545,44475.0,2911.0,43019.0,341149.0,7.67,M,1960
83.0,0.07348,41564.0,3054.0,40037.0,298130.0,7.17,M,1960
84.0,0.08282,38510.0,3189.0,36915.0,258093.0,6.7,M,1960
85.0,0.09311,35321.0,3289.0,33676.0,221177.0,6.26,M,1960
86.0,0.10406,32032.0,3333.0,30365.0,187501.0,5.85,M,1960
87.0,0.11547,28699.0,3314.0,27042.0,157136.0,5.48,M,1960
88.0,0.12728,25385.0,3231.0,23769.0,130094.0,5.12,M,1960
89.0,0.13955,22154.0,3092.0,20608.0,106325.0,4.8,M,1960
90.0,0.1524,19062.0,2905.0,17610.0,85717.0,4.5,M,1960
91.0,0.16595,16157.0,2681.0,14816.0,68107.0,4.22,M,1960
92.0,0.18033,13476.0,2430.0,12261.0,53291.0,3.95,M,1960
93.0,0.19565,11046.0,2161.0,9965.0,41030.0,3.71,M,1960
94.0,0.21203,8885.0,1884.0,7943.0,31065.0,3.5,M,1960
95.0,0.22811,7001.0,1597.0,6202.0,23122.0,3.3,M,1960
96.0,0.24364,5404.0,1317.0,4746.0,16920.0,3.13,M,1960
97.0,0.2583,4087.0,1056.0,3559.0,12174.0,2.98,M,1960
98.0,0.27183,3032.0,824.0,2620.0,8615.0,2.84,M,1960
99.0,0.28385,2208.0,627.0,1894.0,5995.0,2.72,M,1960
100.0,0.29647,1581.0,469.0,1347.0,4101.0,2.59,M,1960
101.0,0.30962,1112.0,344.0,940.0,2754.0,2.48,M,1960
102.0,0.32337,768.0,248.0,644.0,1814.0,2.36,M,1960
103.0,0.33773,520.0,175.0,432.0,1171.0,2.25,M,1960
104.0,0.35274,344.0,121.0,283.0,739.0,2.15,M,1960
105.0,0.36842,223.0,82.0,182.0,455.0,2.05,M,1960
106.0,0.38482,141.0,54.0,114.0,274.0,1.95,M,1960
107.0,0.40194,87.0,35.0,69.0,160.0,1.85,M,1960
108.0,0.41984,52.0,22.0,41.0,91.0,1.76,M,1960
109.0,0.43854,30.0,13.0,23.0,50.0,1.67,M,1960
110.0,0.45809,17.0,8.0,13.0,27.0,1.59,M,1960
111.0,0.47852,9.0,4.0,7.0,14.0,1.5,M,1960
112.0,0.49987,5.0,2.0,4.0,7.0,1.42,M,1960
113.0,0.52218,2.0,1.0,2.0,3.0,1.35,M,1960
114.0,0.54551,1.0,1.0,1.0,1.0,1.27,M,1960
115.0,0.56987,1.0,0.0,0.0,1.0,1.2,M,1960
116.0,0.59535,0.0,0.0,0.0,0.0,1.14,M,1960
117.0,0.62197,0.0,0.0,0.0,0.0,1.07,M,1960
118.0,0.64981,0.0,0.0,0.0,0.0,1.01,M,1960
119.0,0.67891,0.0,0.0,0.0,0.0,0.95,M,1960
1.0,0.00152,97738.0,149.0,97664.0,7859920.0,80.42,F,1960
2.0,0.00091,97589.0,89.0,97545.0,7762257.0,79.54,F,1960
3.0,0.00069,97501.0,68.0,97467.0,7664712.0,78.61,F,1960
4.0,0.00053,97433.0,51.0,97407.0,7567245.0,77.67,F,1960
5.0,0.00047,97382.0,46.0,97359.0,7469838.0,76.71,F,1960
6.0,0.00041,97336.0,40.0,97316.0,7372479.0,75.74,F,1960
7.0,0.00035,97296.0,34.0,97279.0,7275163.0,74.77,F,1960
8.0,0.00033,97262.0,32.0,97246.0,7177884.0,73.8,F,1960
9.0,0.00028,97229.0,27.0,97216.0,7080638.0,72.82,F,1960
10.0,0.00025,97202.0,24.0,97190.0,6983422.0,71.84,F,1960
11.0,0.00025,97178.0,24.0,97166.0,6886232.0,70.86,F,1960
12.0,0.00027,97154.0,26.0,97141.0,6789067.0,69.88,F,1960
13.0,0.00031,97128.0,30.0,97112.0,6691926.0,68.9,F,1960
14.0,0.00037,97097.0,36.0,97079.0,6594814.0,67.92,F,1960
15.0,0.00042,97062.0,41.0,97041.0,6497734.0,66.94,F,1960
16.0,0.00049,97021.0,47.0,96997.0,6400693.0,65.97,F,1960
17.0,0.00058,96973.0,56.0,96945.0,6303696.0,65.0,F,1960
18.0,0.0006,96917.0,58.0,96888.0,6206751.0,64.04,F,1960
19.0,0.0006,96859.0,58.0,96830.0,6109864.0,63.08,F,1960
20.0,0.0006,96801.0,58.0,96772.0,6013034.0,62.12,F,1960
21.0,0.00058,96743.0,56.0,96715.0,5916262.0,61.15,F,1960
22.0,0.00057,96687.0,55.0,96660.0,5819547.0,60.19,F,1960
23.0,0.00056,96632.0,54.0,96605.0,5722887.0,59.22,F,1960
24.0,0.00057,96578.0,55.0,96551.0,5626282.0,58.26,F,1960
25.0,0.00056,96524.0,54.0,96497.0,5529731.0,57.29,F,1960
26.0,0.0006,96470.0,58.0,96441.0,5433234.0,56.32,F,1960
27.0,0.00065,96412.0,62.0,96381.0,5336794.0,55.35,F,1960
28.0,0.00069,96350.0,66.0,96317.0,5240413.0,54.39,F,1960
29.0,0.00072,96283.0,70.0,96249.0,5144097.0,53.43,F,1960
30.0,0.00075,96214.0,72.0,96178.0,5047848.0,52.46,F,1960
31.0,0.00079,96142.0,76.0,96104.0,4951670.0,51.5,F,1960
32.0,0.00082,96066.0,79.0,96027.0,4855566.0,50.54,F,1960
33.0,0.00091,95987.0,87.0,95944.0,4759539.0,49.59,F,1960
34.0,0.001,95900.0,96.0,95852.0,4663595.0,48.63,F,1960
35.0,0.00109,95804.0,104.0,95753.0,4567743.0,47.68,F,1960
36.0,0.00111,95701.0,106.0,95647.0,4471990.0,46.73,F,1960
37.0,0.00113,95594.0,108.0,95540.0,4376343.0,45.78,F,1960
38.0,0.00124,95486.0,118.0,95427.0,4280803.0,44.83,F,1960
39.0,0.00134,95368.0,128.0,95304.0,4185376.0,43.89,F,1960
40.0,0.00147,95240.0,140.0,95171.0,4090072.0,42.94,F,1960
41.0,0.00164,95101.0,156.0,95023.0,3994901.0,42.01,F,1960
42.0,0.00174,94945.0,165.0,94862.0,3899878.0,41.08,F,1960
43.0,0.00186,94780.0,176.0,94692.0,3805016.0,40.15,F,1960
44.0,0.00197,94604.0,186.0,94511.0,3710324.0,39.22,F,1960
45.0,0.00208,94418.0,197.0,94320.0,3615813.0,38.3,F,1960
46.0,0.00221,94221.0,208.0,94117.0,3521494.0,37.37,F,1960
47.0,0.00234,94013.0,220.0,93903.0,3427377.0,36.46,F,1960
48.0,0.00248,93793.0,233.0,93676.0,3333474.0,35.54,F,1960
49.0,0.00264,93560.0,247.0,93436.0,3239798.0,34.63,F,1960
50.0,0.00281,93313.0,262.0,93182.0,3146362.0,33.72,F,1960
51.0,0.00301,93051.0,280.0,92910.0,3053180.0,32.81,F,1960
52.0,0.00326,92770.0,302.0,92619.0,2960270.0,31.91,F,1960
53.0,0.00355,92468.0,328.0,92304.0,2867651.0,31.01,F,1960
54.0,0.00389,92140.0,358.0,91961.0,2775347.0,30.12,F,1960
55.0,0.00427,91782.0,392.0,91586.0,2683386.0,29.24,F,1960
56.0,0.00469,91390.0,429.0,91175.0,2591800.0,28.36,F,1960
57.0,0.00515,90961.0,468.0,90727.0,2500625.0,27.49,F,1960
58.0,0.00564,90492.0,510.0,90237.0,2409899.0,26.63,F,1960
59.0,0.00616,89982.0,554.0,89705.0,2319661.0,25.78,F,1960
60.0,0.00673,89428.0,602.0,89127.0,2229956.0,24.94,F,1960
61.0,0.00737,88826.0,655.0,88499.0,2140828.0,24.1,F,1960
